series_id,timestamp,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rmean_7,rmean_14,dow_sin,dow_cos,moy_sin,moy_cos,y
HOBBIES_0000_CA_1_validation,d_125,1.0,6.0,4.0,0.0,1.0,0.0,1.0,1.8571428571428572,0.9285714285714286,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.0
HOBBIES_0000_CA_1_validation,d_126,0.0,1.0,6.0,4.0,0.0,1.0,0.0,1.7142857142857142,0.9285714285714286,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.0
HOBBIES_0000_CA_1_validation,d_127,0.0,0.0,1.0,6.0,4.0,0.0,1.0,1.7142857142857142,0.9285714285714286,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,2.0
HOBBIES_0000_CA_1_validation,d_128,2.0,0.0,0.0,1.0,6.0,4.0,0.0,1.8571428571428572,1.0714285714285714,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,2.0
HOBBIES_0000_CA_1_validation,d_129,2.0,2.0,0.0,0.0,1.0,6.0,4.0,2.142857142857143,1.2142857142857142,0.0,1.0,1.2246467991473532e-16,-1.0,0.0
HOBBIES_0000_CA_1_validation,d_130,0.0,2.0,2.0,0.0,0.0,1.0,6.0,1.5714285714285714,1.2142857142857142,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.0
HOBBIES_0000_CA_1_validation,d_131,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.7142857142857143,1.2142857142857142,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.0
HOBBIES_0000_CA_1_validation,d_132,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5714285714285714,1.2142857142857142,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.0
HOBBIES_0000_CA_1_validation,d_133,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.5714285714285714,1.1428571428571428,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1.0
HOBBIES_0000_CA_1_validation,d_134,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.7142857142857143,1.2142857142857142,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1.0
HOBBIES_0000_CA_1_validation,d_135,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5714285714285714,1.2142857142857142,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.0
HOBBIES_0000_CA_1_validation,d_136,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.2857142857142858,0.0,1.0,1.2246467991473532e-16,-1.0,2.0
HOBBIES_0000_CA_1_validation,d_137,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7142857142857143,1.1428571428571428,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1.0
HOBBIES_0000_CA_1_validation,d_138,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.8571428571428571,0.7857142857142857,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.0
HOBBIES_0000_CA_1_validation,d_139,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.8571428571428571,0.7142857142857143,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.0
HOBBIES_0000_CA_1_validation,d_140,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.8571428571428571,0.7142857142857143,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.0
HOBBIES_0000_CA_1_validation,d_141,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.7142857142857143,0.7142857142857143,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.0
HOBBIES_0000_CA_1_validation,d_142,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.5714285714285714,0.5714285714285714,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,2.0
HOBBIES_0000_CA_1_validation,d_143,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.7142857142857143,0.5714285714285714,0.0,1.0,1.2246467991473532e-16,-1.0,2.0
HOBBIES_0000_CA_1_validation,d_144,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,0.7142857142857143,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.0
HOBBIES_0000_CA_1_validation,d_145,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.0
HOBBIES_0000_CA_1_validation,d_146,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.0
HOBBIES_0000_CA_1_validation,d_147,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5714285714285714,0.7142857142857143,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.0
HOBBIES_0000_CA_1_validation,d_148,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.5714285714285714,0.6428571428571429,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1.0
HOBBIES_0000_CA_1_validation,d_149,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.7142857142857143,0.6428571428571429,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.0
HOBBIES_0000_CA_1_validation,d_150,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.42857142857142855,0.5714285714285714,0.0,1.0,1.2246467991473532e-16,-1.0,0.0
HOBBIES_0000_CA_1_validation,d_151,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1.0
HOBBIES_0000_CA_1_validation,d_152,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.0
HOBBIES_0000_CA_1_validation,d_153,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.0
HOBBIES_0000_CA_1_validation,d_154,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.42857142857142855,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.0
HOBBIES_0000_CA_1_validation,d_155,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,0.42857142857142855,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,1.0
HOBBIES_0000_CA_1_validation,d_156,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.5,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1.0
HOBBIES_0000_CA_1_validation,d_157,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.0
HOBBIES_0000_CA_1_validation,d_158,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.2857142857142857,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,1.0
HOBBIES_0000_CA_1_validation,d_159,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.35714285714285715,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.0
HOBBIES_0000_CA_1_validation,d_160,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.42857142857142855,0.35714285714285715,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0.0
HOBBIES_0000_CA_1_validation,d_161,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.42857142857142855,0.35714285714285715,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.0
HOBBIES_0000_CA_1_validation,d_162,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.42857142857142855,0.35714285714285715,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,2.0
HOBBIES_0000_CA_1_validation,d_163,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5714285714285714,0.42857142857142855,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0.0
HOBBIES_0000_CA_1_validation,d_164,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.42857142857142855,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.0
HOBBIES_0000_CA_1_validation,d_165,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.42857142857142855,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0.0
HOBBIES_0000_CA_1_validation,d_166,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1.0
HOBBIES_0000_CA_1_validation,d_167,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0.0
HOBBIES_0000_CA_1_validation,d_168,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.42857142857142855,0.42857142857142855,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.0
HOBBIES_0000_CA_1_validation,d_169,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.42857142857142855,0.42857142857142855,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0.0
HOBBIES_0000_CA_1_validation,d_170,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.35714285714285715,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0.0
HOBBIES_0000_CA_1_validation,d_171,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.0
HOBBIES_0000_CA_1_validation,d_172,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.2857142857142857,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0.0
HOBBIES_0000_CA_1_validation,d_173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.21428571428571427,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.0
HOBBIES_0000_CA_1_validation,d_174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0.0
HOBBIES_0000_CA_1_validation,d_175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.0
HOBBIES_0000_CA_1_validation,d_176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0.0
HOBBIES_0000_CA_1_validation,d_177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1.0
HOBBIES_0000_CA_1_validation,d_178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,1.0,-0.4999999999999997,-0.8660254037844388,2.0
